File Name,Column Name,Column Order,Data Type,Missing Count,Missing Percentage,Total Rows
mov_gsflow_inline_23_24.csv,0419.MOV11A,313,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0419.MOV11E,314,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0419.MOV11F,315,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0420.MOV11A,316,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0420.MOV11B,317,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0420.MOV11C,318,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0421.MOV11A,319,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0422.MOV11A,320,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0423.MOV11A,321,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0424.MOV11A,322,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0424.MOV11B,323,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0424.MOV11C,324,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0425.MOV11A,325,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0426.MOV11A,326,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0427.MOV11A,327,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0428.MOV11A,328,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0428.MOV11B,329,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0428.MOV11C,330,float64,0,0.00%,17510
